"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"181","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.86"
"182","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,252,032"
"182","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,662,656"
"182","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.73"
"183","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,274,912"
"183","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,672,864"
"183","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.94"
"184","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,282,304"
"184","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,652,192"
"184","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.01"
"185","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,279,168"
"185","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,659,808"
"185","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.09"
"186","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,268,352"
"186","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,656,224"
"186","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.80"
"187","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,266,368"
"187","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,653,984"
"187","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.70"
"188","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,258,752"
"188","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,668,448"
"188","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.91"
"189","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,270,720"
"189","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,659,104"
"189","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.73"
"190","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,260,352"
"190","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,664,256"
"190","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.88"
"191","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,263,552"
"191","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,650,048"
"191","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.85"
"192","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,260,960"
"192","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,653,888"
"192","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.92"
"193","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,258,112"
"193","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,653,472"
"193","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.85"
"194","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,258,048"
"194","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,655,488"
"194","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.03"
"195","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,264,256"
"195","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,669,248"
"195","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.71"
"196","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,259,616"
"196","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,655,072"
"196","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.86"
"197","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,266,176"
"197","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,662,944"
"197","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.01"
"198","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,272,000"
"198","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,647,136"
"198","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.08"
"199","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,290,464"
"199","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(256, 1, 1)","(14400, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,651,936"
